,fcity,city,site,long,lat,crs,JA19,AP19,JU19,OC19,JA20,AP20,JU20,OC20,JA21,AP21,JU21,OC21,JA22,AP22,JU22,OC22
403,Washington DC,naca,NCAP-VA-TKY1,-77.15149761,38.9646035,4326,0.082429293,0.317178449,0.297447122,0.22576067,0.076775803,0.09576829,0.320559605,0.209662865,0.124703245,0.262643976,0.242777205,0.223114384,0.086721547,0.190675391,0.31469919,0.212207837
404,Washington DC,naca,NCAP-VA-TRI1,-77.06149986,38.89486768,4326,0.048065118,0.174518481,0.171999164,0.116803385,0.061209363,0.080113956,0.182347535,0.134691102,0.071815073,0.165353434,0.192103411,0.136515299,0.057398327,0.132591602,0.192762548,0.139835756
405,Washington DC,naca,NCAP-VA-TUK1,-77.15719957,38.89115589,4326,0.132035067,0.290529406,0.274836429,0.218051107,0.136923107,0.135105514,0.254301379,0.220283179,0.139223347,0.23663253,0.234420899,0.218331211,0.129227754,0.214479482,0.284674136,0.221053243
406,Washington DC,naca,NCAP-VA-UPT1,-77.14190819,38.87260621,4326,0.122459294,0.286618474,0.274348259,0.216526178,0.126648361,0.103996358,0.284695075,0.224194027,0.130164533,0.241144342,0.259442596,0.221643013,0.118494468,0.215452026,0.28150423,0.221771694
407,Washington DC,naca,NCAP-VA-WAR1,-77.10075019,38.83037511,4326,0.122914926,0.27523575,0.254931504,0.200562532,0.127422232,0.134100426,0.259433687,0.212159758,0.13009439,0.23117557,0.265211221,0.205038892,0.111276289,0.199071357,0.27312644,0.208548869
408,"Wilmington, DE",wide,ASP,-75.55676579,39.77226884,4326,0.146813821,0.117062784,0.230799642,0.253250245,0.15941557,0.160796301,0.360023071,0.32742531,0.155203208,0.187244865,0.371497398,0.258453012,0.150582911,0.222786775,0.376067801,0.199907016
409,"Wilmington, DE",wide,BCP,-75.57910614,39.80055019,4326,0.14495924,0.177687078,0.371477232,0.258195672,0.175914297,0.171649234,0.411033956,0.350167683,0.158091808,0.206512603,0.432275288,0.267386194,0.153288136,0.250315996,0.430808367,0.202992989
410,"Wilmington, DE",wide,BKP,-75.70729688,39.62260145,4326,0.133622819,0.082772597,0.379307103,0.241115949,0.164024487,0.159943485,0.349600153,0.319468123,0.146570677,0.177566976,0.368388342,0.24111705,0.144881052,0.202871463,0.374170655,0.182987619
411,"Wilmington, DE",wide,BNP,-75.64679939,39.66584282,4326,0.130380589,0.102032446,0.300765398,0.214261451,0.142854226,0.145344012,0.327916073,0.304646403,0.13011174,0.160151484,0.349146636,0.211572712,0.130676741,0.192711927,0.349449935,0.174275138
412,"Wilmington, DE",wide,BNP3,-75.59370945,39.71784486,4326,0.118052854,0.108756116,0.294954918,0.188467147,0.152458028,0.136864851,0.277632034,0.268775521,0.127874789,0.162759011,0.28475644,0.206110734,0.121168341,0.184647596,0.288676527,0.17502515
413,"Wilmington, DE",wide,BRG,-75.67967055,39.64267904,4326,0.133366531,0.094316158,0.358078882,0.22940828,0.170968876,0.178678849,0.321269256,0.326667154,0.163280996,0.20706541,0.347284634,0.237677314,0.153997965,0.235272722,0.359925544,0.189065793
414,"Wilmington, DE",wide,CBP2,-75.58111877,39.73569458,4326,0.105234949,0.085486833,0.241462993,0.175325686,0.122855407,0.137213515,0.264307641,0.249553656,0.122998712,0.162954985,0.262724183,0.192977856,0.116848635,0.185561811,0.261343876,0.163327311
415,"Wilmington, DE",wide,CMP,-75.59246985,39.69568617,4326,0.101917339,0.097154615,0.282505795,0.200591594,0.145579539,0.138583289,0.296750614,0.287034738,0.125736872,0.160484136,0.305301311,0.205428443,0.119718117,0.188862428,0.312043124,0.173476065
416,"Wilmington, DE",wide,CWP,-75.63557948,39.67806855,4326,0.13638921,0.148376245,0.365373739,0.23123578,0.151049573,0.173572835,0.32976002,0.327178217,0.140208706,0.172839152,0.345407426,0.224283515,0.136466661,0.200973799,0.361893895,0.182743474
417,"Wilmington, DE",wide,DEC,-75.56047329,39.72260525,4326,0.06413845,0.058565597,0.18153099,0.122797108,0.082561222,0.074448783,0.225466728,0.212141356,0.062798439,0.08908218,0.228224567,0.127149719,0.058704525,0.105171533,0.239337712,0.100301463
418,"Wilmington, DE",wide,FLW,-75.61494333,39.8227917,4326,0.119641581,0.24440701,0.405194765,0.277682229,0.178989172,0.198153394,0.397389136,0.368872872,0.185209377,0.233454551,0.428290413,0.286683969,0.181717044,0.275517981,0.425285358,0.217634014
419,"Wilmington, DE",wide,FZS,-75.62025684,39.69752331,4326,0.07945606,0.079429593,0.243076508,0.155144176,0.099520584,0.080558955,0.319935161,0.261574395,0.062954229,0.088954935,0.320846091,0.144513656,0.067586402,0.104990559,0.33510367,0.121486614
420,"Wilmington, DE",wide,GLP2,-75.73000578,39.61160361,4326,0.146595481,0.077779475,0.185121856,0.252971715,0.191010771,0.175002551,0.385963455,0.355265461,0.160566447,0.192167173,0.379799685,0.260994825,0.157083896,0.223869312,0.386586843,0.206308331
421,"Wilmington, DE",wide,JSC,-75.57799801,39.81189933,4326,0.132343104,0.192886358,0.318195331,0.261900857,0.171047287,0.179043428,0.420892559,0.332637621,0.163458336,0.213495082,0.443312651,0.271865944,0.160460782,0.259078867,0.436119955,0.189777735
422,"Wilmington, DE",wide,LMC,-75.56655944,39.79898131,4326,0.147831572,0.155396509,0.347594374,0.267730896,0.193894032,0.188021042,0.372915345,0.347554763,0.170708084,0.216322688,0.408082223,0.26698547,0.163403138,0.250338681,0.404279239,0.203762733
423,"Wilmington, DE",wide,LMR2,-75.68255182,39.66190798,4326,0.118721178,0.078979547,0.2816228,0.227122261,0.150723288,0.166725124,0.322757117,0.302529453,0.151317862,0.184475928,0.321656031,0.233547376,0.145816783,0.207164114,0.33009489,0.183142658
424,"Wilmington, DE",wide,MAR,-75.59103335,39.83201605,4326,0.061084731,0.234988044,0.435487818,0.250566935,0.16681889,0.187518589,0.41235093,0.362653103,0.169284669,0.247911345,0.394543702,0.281462137,0.167540944,0.295959316,0.428379751,0.192628627
425,"Wilmington, DE",wide,MRP,-75.52690427,39.76853391,4326,0.117382491,0.083875713,0.306088595,0.218540941,0.146130748,0.158298089,0.296892578,0.283326132,0.150001846,0.185528575,0.309506212,0.2313546,0.140986668,0.208829188,0.307050962,0.195234241
426,"Wilmington, DE",wide,RPL3,-75.68651985,39.63525036,4326,0.124413066,0.111820375,0.365930515,0.235336204,0.179833314,0.187731788,0.31760708,0.335684529,0.169595557,0.217880017,0.349480861,0.241329338,0.161556332,0.246078447,0.364296002,0.2129242
427,"Wilmington, DE",wide,RPW,-75.57465122,39.72136462,4326,0.078021578,0.057507275,0.212317412,0.147064748,0.106090423,0.097721046,0.27409913,0.247245699,0.082385179,0.116174526,0.27224806,0.152378044,0.080334619,0.1320279,0.281418775,0.126131873
428,"Wilmington, DE",wide,RVC,-75.53187382,39.75887043,4326,0.083169611,0.084725879,0.191032303,0.153657369,0.117877646,0.129256609,0.219784167,0.215688779,0.120535846,0.154573417,0.21420853,0.172250103,0.109820908,0.167214088,0.221926362,0.155302729
429,"Wilmington, DE",wide,SBP,-75.73731559,39.59457307,4326,0.118005604,0.114559302,0.354181511,0.245458931,0.210003659,0.21641977,0.336825267,0.337497797,0.198902803,0.247280669,0.352166029,0.271963151,0.189294103,0.277580414,0.373730475,0.241714277
430,"Wilmington, DE",wide,SLP,-75.51742989,39.76001693,4326,0.097302984,0.08600905,0.283489245,0.189233709,0.12466294,0.140731461,0.259836254,0.255947892,0.133810753,0.168693537,0.264491991,0.203629776,0.124853325,0.190491402,0.275167651,0.17319892
431,"Wilmington, DE",wide,SMP,-75.67441014,39.6506387,4326,0.122129194,0.092397157,0.349174354,0.232610741,0.158503805,0.175731279,0.335813794,0.315853816,0.15860573,0.19896846,0.346223502,0.236140688,0.152643033,0.225253643,0.350802045,0.187390287
432,"Wilmington, DE",wide,SSL2,-75.73916774,39.61870883,4326,0.135632192,0.072436194,0.163160057,0.233697466,0.16959769,0.14885968,0.381752186,0.326067502,0.134981672,0.165212875,0.334536244,0.216850473,0.130297732,0.197033237,0.345596445,0.164171435
433,"Wilmington, DE",wide,SSL3,-75.72243677,39.62197668,4326,0.129804617,0.07031367,0.297875,0.262787409,0.164891274,0.153051498,0.415065986,0.343590793,0.14230934,0.163454809,0.412180177,0.252422288,0.144282683,0.19606487,0.424783693,0.18659339
434,"Wilmington, DE",wide,WBC,-75.55163871,39.75310181,4326,0.071810387,0.073075205,0.149277102,0.147384831,0.093483921,0.094771386,0.215336421,0.204205754,0.086566949,0.114780845,0.221335948,0.150835878,0.0825574,0.129929017,0.218246547,0.12021906
435,"Wilmington, DE",wide,WIDE-A08-GLP1,-75.7065622,39.6133704,4326,0.135980688,0.081215573,0.318601232,0.21148428,0.164110288,0.158487823,0.2997246,0.28684461,0.14435509,0.180195382,0.316727679,0.221756211,0.140018736,0.203920105,0.323054241,0.178840213
436,"Wilmington, DE",wide,WIN2,-75.59646186,39.80162457,4326,0.131759477,0.226975001,0.378908511,0.281991761,0.208910672,0.214273321,0.401794516,0.297279111,0.207054349,0.260315776,0.415718791,0.309131491,0.193186944,0.304247104,0.414742676,0.24974076
